Time,Summary,Icon,Precipitation Intensity,Precipitation Probability,Temperature,Apparent Temperature,Dew Point,Humidity,Pressure,Wind Speed,Wind Gust,Wind Bearing,Cloud Cover,UV Index,Visibility 
11-03-2017 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,72.1,72.1,59.99,0.66,1014.97,2.82,5.56,267,0.68,1,9.997
11-03-2017 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,70.66,70.66,59.36,0.67,1015.61,3.67,7.29,282,0.77,0,9.997
11-03-2017 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,68.09,68.09,57.8,0.7,1016.62,4.16,8.99,321,0.83,0,9.997
11-03-2017 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,63.29,63.29,53.95,0.72,1018.2,6.19,11.67,332,0.59,0,9.997
11-03-2017 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,58.4,58.4,48.49,0.7,1019.79,6.07,12.81,334,0.31,0,9.997
11-03-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,55.18,55.18,43.61,0.65,1021.13,5.37,11.4,339,0.13,0,9.997
11-03-2017 22:00:00,Clear,clear-night,0,0,53.26,53.26,40.8,0.63,1022.05,4.82,11.04,347,0,0,9.997
11-04-2017 00:00:00,Clear,clear-night,0,0,50.03,50.03,36.97,0.61,1023.43,4.4,9.93,343,0,0,9.997
11-04-2017 01:00:00,Clear,clear-night,0,0,48.47,47.3,36.43,0.63,1024.09,3.75,6.9,354,0,0,9.997
11-04-2017 02:00:00,Clear,clear-night,0,0,47.11,47.11,36.15,0.66,1024.36,2.06,4.68,359,0,0,9.997
11-04-2017 03:00:00,Clear,clear-night,0,0,45.77,45.77,35.97,0.68,1024.68,1.57,3.07,354,0,0,9.997
11-04-2017 04:00:00,Clear,clear-night,0,0,44.52,44.52,36.02,0.72,1025.22,1.07,2.23,357,0,0,9.997
11-04-2017 05:00:00,Clear,clear-night,0,0,42.98,42.98,36.01,0.76,1025.8,0.5,0.82,14,0,0,9.997
11-04-2017 06:00:00,Clear,clear-night,0,0,41.94,41.94,36.01,0.79,1025.99,0.65,1.28,3,0,0,9.997
11-04-2017 07:00:00,Clear,clear-night,0,0,41.3,41.3,35.53,0.8,1026.6,0.67,1.14,9,0.01,0,9.997
11-04-2017 08:00:00,Clear,clear-day,0,0,40.74,40.74,35.5,0.81,1027.24,0.64,1.15,26,0.01,0,9.997
11-04-2017 09:00:00,Clear,clear-day,0,0,43.77,43.77,37.21,0.78,1027.68,1.49,2.72,36,0.01,0,9.997
11-04-2017 10:00:00,Clear,clear-day,0,0,47.31,46.48,37.11,0.68,1027.63,3.15,5.96,37,0.01,1,9.997
11-04-2017 11:00:00,Clear,clear-day,0,0,49.92,49.01,36.14,0.59,1027.7,3.68,7.14,52,0.04,2,9.997
11-04-2017 12:00:00,Clear,clear-day,0,0,52.31,52.31,35.09,0.52,1027.36,2.65,5.32,66,0.03,3,9.997
11-04-2017 13:00:00,Clear,clear-day,0,0,53.93,53.93,34.4,0.47,1027.05,1.57,4.5,63,0.09,3,9.997
11-04-2017 14:00:00,Clear,clear-day,0,0,54.94,54.94,34.53,0.46,1026.35,1.71,4.48,79,0.03,2,9.997
11-04-2017 15:00:00,Clear,clear-day,0,0,55.35,55.35,35.06,0.46,1026.14,1.68,4.06,82,0.03,2,9.997
11-04-2017 16:00:00,Clear,clear-day,0,0,55.01,55.01,35.82,0.48,1026.34,1.38,3.91,109,0.02,1,9.997
11-04-2017 17:00:00,Clear,clear-day,0,0,53.67,53.67,36.94,0.53,1026.35,1.39,3.42,110,0.04,0,9.997
11-04-2017 18:00:00,Clear,clear-night,0,0,51.41,51.41,37.82,0.6,1026.27,0.95,1.9,107,0.01,0,9.997
11-04-2017 19:00:00,Clear,clear-night,0,0,49.35,49.35,39.07,0.68,1026.5,0.56,0.97,100,0,0,9.997
11-04-2017 20:00:00,Clear,clear-night,0,0,47.75,47.75,40.04,0.74,1026.44,0.69,0.69,101,0.03,0,9.997
11-04-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,47.39,47.39,41.11,0.79,1026.51,0.79,1,81,0.25,0,9.997
11-04-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,48.8,48.8,42.55,0.79,1025.73,1.07,1.89,82,0.19,0,9.997
11-05-2017 00:00:00,Overcast,cloudy,0,0,49.86,49.86,43.87,0.8,1026.67,0.68,1.43,64,0.99,0,9.997
11-05-2017 01:00:00,Overcast,cloudy,0.0002,0.06,50.27,50.27,44.81,0.81,1026.81,0.99,1.94,79,1,0,9.997
11-05-2017 01:00:00,Possible Drizzle,rain,0.0044,0.39,50.25,50.25,46.22,0.86,1025.96,1.17,3.37,91,1,0,9.997
11-05-2017 02:00:00,Possible Drizzle,rain,0.0045,0.43,50.55,50.55,47.11,0.88,1025.29,1.11,2.81,91,1,0,9.997
11-05-2017 03:00:00,Overcast,cloudy,0.0014,0.28,50.85,50.85,47.37,0.88,1025.58,0.73,1.81,85,1,0,9.997
11-05-2017 04:00:00,Overcast,cloudy,0.0009,0.18,50.91,50.91,47.56,0.88,1025.63,0.63,1.4,72,1,0,9.997
11-05-2017 05:00:00,Overcast,cloudy,0.0005,0.13,50.98,50.98,47.87,0.89,1025.48,0.73,1.85,79,1,0,9.997
11-05-2017 06:00:00,Overcast,cloudy,0,0,51.24,51.24,48.25,0.89,1025.18,0.71,2.31,75,1,0,9.997
11-05-2017 07:00:00,Overcast,cloudy,0,0,51.69,51.69,48.61,0.89,1025.23,0.93,2.53,83,1,0,9.997
11-05-2017 08:00:00,Overcast,cloudy,0,0,52.64,52.64,49.39,0.89,1025.28,1.06,2.48,79,1,0,9.997
11-05-2017 09:00:00,Overcast,cloudy,0,0,53.79,53.79,50.39,0.88,1024.9,1.18,3.11,82,1,1,9.997
11-05-2017 10:00:00,Overcast,cloudy,0,0,54.95,54.95,51.32,0.88,1024.43,1.73,3.87,89,1,2,9.997
11-05-2017 11:00:00,Overcast,cloudy,0,0,55.56,55.56,52.49,0.89,1023.82,1.76,3.48,84,1,2,9.44
11-05-2017 12:00:00,Overcast,cloudy,0,0,55.85,55.85,53.3,0.91,1022.94,1.22,2.85,89,1,2,5.32
11-05-2017 13:00:00,Overcast,cloudy,0.0002,0.06,56.11,56.11,54.13,0.93,1022.16,0.94,2.18,86,1,2,4.039
11-05-2017 14:00:00,Overcast,cloudy,0.0006,0.15,56.38,56.38,54.68,0.94,1021.4,0.93,1.91,77,1,1,5.293
11-05-2017 15:00:00,Overcast,cloudy,0.0017,0.25,56.71,56.71,55.16,0.95,1020.69,0.83,1.71,86,1,1,3.446
11-05-2017 16:00:00,Overcast,cloudy,0.0013,0.24,57.13,57.13,55.76,0.95,1020.09,0.36,1.15,103,1,0,3.57
11-05-2017 17:00:00,Possible Drizzle,rain,0.0021,0.32,57.26,57.26,55.9,0.95,1019.96,0.39,0.79,117,1,0,5.088
11-05-2017 18:00:00,Overcast,cloudy,0.002,0.24,57.52,57.52,56.23,0.95,1019.21,0.49,0.9,140,1,0,7.431
11-05-2017 19:00:00,Overcast,cloudy,0.0003,0.08,57.92,57.92,56.76,0.96,1018.75,0.55,1.04,140,1,0,6.109
11-05-2017 20:00:00,Overcast,cloudy,0,0,58.12,58.14,57,0.96,1018.21,0.46,0.89,149,0.98,0,6.465
11-05-2017 21:00:00,Overcast,cloudy,0,0,58.31,58.36,57.22,0.96,1018.17,0.54,1.1,176,1,0,6.655
11-06-2017 00:00:00,Overcast,cloudy,0,0,58.62,58.77,57.94,0.98,1016.83,1.51,3.17,183,0.98,0,7.878
11-06-2017 01:00:00,Overcast,cloudy,0,0,58.75,58.89,57.91,0.97,1016.03,1.21,3.25,183,1,0,8.84
11-06-2017 02:00:00,Overcast,cloudy,0,0,58.97,59.11,58,0.97,1015.69,1.81,3.8,194,1,0,8.997
11-06-2017 03:00:00,Overcast,cloudy,0,0,59.44,59.58,58.24,0.96,1014.95,1.72,4.83,195,1,0,9.611
11-06-2017 04:00:00,Overcast,cloudy,0,0,59.79,59.96,58.52,0.96,1014.36,1.71,5.19,201,1,0,9.47
11-06-2017 05:00:00,Overcast,cloudy,0,0,60.38,60.58,58.96,0.95,1014.19,2.58,5.83,208,1,0,9.4
11-06-2017 06:00:00,Overcast,cloudy,0,0,60.65,60.88,59.23,0.95,1013.59,2.42,4.54,209,1,0,7.651
11-06-2017 07:00:00,Overcast,cloudy,0,0,60.98,61.24,59.52,0.95,1013.29,1.81,4.83,211,1,0,7.779
11-06-2017 08:00:00,Overcast,cloudy,0,0,61.3,61.59,59.79,0.95,1013.44,2.76,5.9,225,1,0,6.902
11-06-2017 09:00:00,Overcast,cloudy,0,0,61.56,61.84,59.85,0.94,1013.76,2.58,5.75,239,1,1,7.846
11-06-2017 10:00:00,Overcast,cloudy,0,0,61.91,62.15,59.74,0.93,1013.54,2.86,5.51,247,1,2,9.333
11-06-2017 11:00:00,Overcast,cloudy,0,0,63.03,63.23,59.8,0.89,1012.83,2.88,5.14,237,0.96,2,9.928
11-06-2017 12:00:00,Overcast,cloudy,0,0,63.7,63.85,59.69,0.87,1012.47,1.9,3.49,249,0.92,2,9.928
11-06-2017 13:00:00,Overcast,cloudy,0,0,64.71,64.83,59.74,0.84,1011.97,1.9,4.69,238,0.95,2,9.997
11-06-2017 14:00:00,Overcast,cloudy,0,0,65.41,65.49,59.59,0.81,1012.39,1.86,4.96,249,0.93,1,9.818
11-06-2017 15:00:00,Overcast,cloudy,0,0,64.91,65.01,59.68,0.83,1012.7,2.27,4.94,252,1,1,9.816
11-06-2017 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0007,0.12,64.25,64.31,59.16,0.84,1012.69,2.61,5.08,266,0.81,0,9.997
11-06-2017 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.67,61.67,55.74,0.81,1013.64,4.46,9.93,302,0.82,0,9.997
11-06-2017 18:00:00,Overcast,cloudy,0,0,57.44,57.44,49.11,0.74,1015.25,5.39,11.57,325,0.93,0,9.997
11-06-2017 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,53.62,53.62,46.07,0.76,1016.57,4.63,9.85,337,0.42,0,9.997
11-06-2017 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,51.02,51.02,43.23,0.75,1017.76,5.06,10.23,328,0.17,0,9.997
11-06-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,48.75,47.07,40.68,0.74,1018.97,4.51,8.93,332,0.4,0,9.997
11-06-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,46.9,46.16,39.11,0.74,1019.54,3.02,7.09,329,0.35,0,9.997
11-07-2017 00:00:00,Clear,clear-night,0,0,43.78,43.78,36.67,0.76,1020.08,2.22,4.45,339,0,0,9.997
11-07-2017 01:00:00,Clear,clear-night,0,0,42.62,42.62,35.74,0.76,1020.47,1.74,3.46,337,0,0,9.997
11-07-2017 02:00:00,Clear,clear-night,0,0,41.6,41.6,34.97,0.77,1020.65,1.38,2.91,342,0,0,9.997
11-07-2017 03:00:00,Clear,clear-night,0,0,40.49,40.49,34.37,0.79,1021.13,1.13,2.11,334,0,0,9.997
11-07-2017 04:00:00,Clear,clear-night,0,0,39.42,39.42,33.74,0.8,1021.47,0.98,1.74,348,0,0,9.997
11-07-2017 05:00:00,Clear,clear-night,0,0,38.38,38.38,33.12,0.81,1021.88,0.6,1.31,4,0,0,9.997
11-07-2017 06:00:00,Clear,clear-night,0,0,37.58,37.58,32.84,0.83,1022.02,0.7,1.39,13,0.02,0,9.997
11-07-2017 07:00:00,Partly Cloudy,partly-cloudy-day,0,0,37.91,37.91,33.32,0.83,1022.46,0.8,1.53,14,0.23,0,9.997
11-07-2017 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,41.16,41.16,34.93,0.78,1023.13,2.47,4.72,16,0.18,0,9.997
11-07-2017 09:00:00,Clear,clear-day,0,0,43.99,42.61,35.05,0.71,1023.67,3.26,6.29,25,0.1,1,9.997
11-07-2017 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,46.56,45.04,35.41,0.65,1023.52,3.82,7.33,25,0.2,2,9.997
11-07-2017 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,46.9,46.9,35.09,0.63,1023.18,2.67,5.75,8,0.72,2,9.997
11-07-2017 12:00:00,Overcast,cloudy,0,0,46.57,45.54,35.03,0.64,1022.92,3.27,6.18,4,0.9,2,9.997
11-07-2017 13:00:00,Overcast,cloudy,0,0,46.14,44.41,34.81,0.64,1022.2,4,7.32,25,0.98,2,9.997
11-07-2017 14:00:00,Overcast,cloudy,0,0,45.72,44.31,34.81,0.65,1020.26,3.55,7.38,21,0.97,1,9.997
11-07-2017 15:00:00,Overcast,cloudy,0,0,45.14,45.14,35.07,0.68,1022.01,1.52,3.62,1,0.96,1,9.997
11-07-2017 16:00:00,Drizzle,rain,0.0124,0.73,42.37,42.37,37,0.81,1020.96,2.48,4.65,9,1,0,6.625
11-07-2017 17:00:00,Light Rain,rain,0.0873,1,39.7,39.7,37.05,0.9,1020.37,2.91,6.51,20,1,0,6.074
11-07-2017 18:00:00,Light Rain,rain,0.0915,1,39.02,39.02,36.88,0.92,1021.36,2.37,5.75,352,1,0,5.793
11-07-2017 19:00:00,Rain,rain,0.1018,0.99,38.87,38.87,37.21,0.94,1021.9,2.36,4.26,16,1,0,6.755
11-07-2017 20:00:00,Light Rain,rain,0.0486,0.98,38.85,38.85,37.25,0.94,1021.74,2.34,5.28,18,1,0,7.122
11-07-2017 21:00:00,Light Rain,rain,0.0363,0.99,38.84,36.75,37.39,0.94,1021.79,3.25,6.22,20,1,0,7.391
11-07-2017 22:00:00,Light Rain,rain,0.031,0.9,38.75,35.96,37.38,0.95,1021.98,3.91,7.32,25,1,0,9.109
11-08-2017 00:00:00,Possible Drizzle,rain,0.0091,0.64,37.87,35.09,36.36,0.94,1021.69,3.78,7.77,19,1,0,9.997
11-08-2017 01:00:00,Overcast,cloudy,0.001,0.27,37.49,35.19,35.84,0.94,1021.54,3.28,6.91,19,1,0,9.997
11-08-2017 02:00:00,Overcast,cloudy,0,0,37.52,34.66,35.49,0.92,1021.67,3.79,7.04,21,0.98,0,9.997
11-08-2017 03:00:00,Overcast,cloudy,0,0,37.56,34.95,34.9,0.9,1021.61,3.56,8.15,24,1,0,9.997
11-08-2017 04:00:00,Overcast,cloudy,0,0,37.71,35.23,34.16,0.87,1022.18,3.47,6.58,17,1,0,9.997
11-08-2017 05:00:00,Overcast,cloudy,0,0,37.97,37.97,33.43,0.84,1022.83,2.23,5.59,19,1,0,9.997
11-08-2017 06:00:00,Overcast,cloudy,0,0,37.8,37.8,32.54,0.81,1023.46,2.85,5.9,12,1,0,9.997
11-08-2017 07:00:00,Overcast,cloudy,0,0,37.67,37.67,31.66,0.79,1024.33,2.69,5.62,11,1,0,9.997
11-08-2017 08:00:00,Overcast,cloudy,0,0,38.05,35.66,31.7,0.78,1024.82,3.42,6.49,17,1,0,9.997
11-08-2017 09:00:00,Overcast,cloudy,0,0,39.49,36.33,32.54,0.76,1024.96,4.44,7.71,24,1,1,9.997
11-08-2017 10:00:00,Overcast,cloudy,0,0,41.41,39.34,33.85,0.74,1025.02,3.59,8.14,27,1,2,9.997
11-08-2017 11:00:00,Overcast,cloudy,0,0,43.57,41.55,34.9,0.71,1024.82,3.87,7.32,35,1,2,9.997
11-08-2017 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,45.51,44.3,35.93,0.69,1024.41,3.29,6.66,30,0.85,2,9.997
11-08-2017 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,47.04,47.04,36.8,0.67,1023.85,2.37,5.7,28,0.71,2,9.997
11-08-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,48.27,48.27,37.37,0.66,1023.77,1.27,3.63,34,0.38,1,9.997
11-08-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,48.51,48.51,37.42,0.65,1023.82,1.14,3.47,44,0.41,1,9.997
11-08-2017 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,47.8,47.8,37.46,0.67,1024.01,0.84,2.04,72,0.81,0,9.997
11-08-2017 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,46.26,46.26,37.69,0.72,1024.25,0.49,0.9,71,0.86,0,9.997
11-08-2017 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,44.79,44.79,37.57,0.76,1024.71,0.46,0.73,75,0.81,0,9.997
11-08-2017 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,43.59,43.59,37.32,0.78,1024.92,0.5,0.5,74,0.73,0,9.997
11-08-2017 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,42.05,42.05,36.87,0.82,1025.17,0.35,0.35,60,0.75,0,9.997
11-08-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,40.78,40.78,35.92,0.83,1025.1,0.42,0.5,56,0.31,0,9.997
11-08-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,39.56,39.56,35.59,0.86,1024.65,0.51,0.56,55,0.14,0,9.997
11-09-2017 00:00:00,Clear,clear-night,0,0,36.96,36.96,34.36,0.9,1024.42,0.28,0.28,38,0.04,0,9.997
11-09-2017 01:00:00,Clear,clear-night,0,0,36.39,36.39,33.93,0.91,1024.24,0.44,0.48,28,0,0,9.835
11-09-2017 02:00:00,Clear,clear-night,0,0,35.82,35.82,33.48,0.91,1024.1,0.46,0.7,36,0.11,0,9.997
11-09-2017 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,35.27,35.27,33.14,0.92,1023.47,0.39,0.51,38,0.2,0,9.997
11-09-2017 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,35.14,35.14,32.92,0.92,1023.61,0.63,0.97,22,0.14,0,9.997
11-09-2017 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,35.1,35.1,33.05,0.92,1024.23,0.21,0.39,16,0.3,0,9.997
11-09-2017 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,35.54,35.54,33.58,0.92,1024.12,0.5,0.77,25,0.79,0,9.997
11-09-2017 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,36.2,36.2,34,0.92,1024.22,0.47,0.87,54,0.79,0,9.997
11-09-2017 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,37.79,37.79,35.37,0.91,1023.95,0.78,1.51,60,0.82,0,9.997
11-09-2017 09:00:00,Overcast,cloudy,0,0,41.27,41.27,37.5,0.86,1023.55,1.14,2.52,51,0.88,1,9.997
11-09-2017 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,45.2,45.2,38.92,0.79,1022.78,1.45,3.76,66,0.85,2,9.997
11-09-2017 11:00:00,Overcast,cloudy,0,0,48.48,48.48,39.51,0.71,1022,1.31,3.92,89,0.88,2,9.997
11-09-2017 12:00:00,Overcast,cloudy,0,0,50.75,50.75,40.23,0.67,1020.51,1.91,4.82,117,0.9,2,9.997
11-09-2017 13:00:00,Overcast,cloudy,0,0,51.63,51.63,40.77,0.66,1019.52,1.56,4.31,122,0.93,2,9.997
11-09-2017 14:00:00,Overcast,cloudy,0,0,52.09,52.09,41.24,0.66,1018.75,1.34,4.12,113,1,1,9.997
11-09-2017 15:00:00,Overcast,cloudy,0,0,52.14,52.14,41.58,0.67,1018.45,1.49,4.81,136,0.99,1,9.997
11-09-2017 16:00:00,Overcast,cloudy,0,0,51.46,51.46,42.29,0.71,1018.18,1.79,4.29,147,0.93,0,9.997
11-09-2017 17:00:00,Overcast,cloudy,0,0,50.6,50.6,42.88,0.75,1017.84,1.05,2.66,148,1,0,9.997
11-09-2017 18:00:00,Overcast,cloudy,0,0,49.93,49.93,43.52,0.79,1017.44,0.96,2.83,156,0.98,0,9.997
11-09-2017 19:00:00,Overcast,cloudy,0,0,49.68,49.68,44.1,0.81,1017.05,0.84,1.76,174,0.91,0,9.997
11-09-2017 20:00:00,Overcast,cloudy,0,0,49.28,49.28,44.48,0.83,1016.65,0.93,2.05,186,1,0,9.997
11-09-2017 21:00:00,Overcast,cloudy,0,0,49.16,49.16,44.55,0.84,1016.06,1.07,2.45,197,0.98,0,9.997
11-09-2017 22:00:00,Overcast,cloudy,0,0,49.43,49.43,45.15,0.85,1015.72,1.21,3.1,217,1,0,9.997
11-10-2017 00:00:00,Possible Drizzle,rain,0.0041,0.46,48.67,48.67,45.94,0.9,1014.82,2.78,6.18,256,1,0,9.602
11-10-2017 01:00:00,Possible Drizzle,rain,0.002,0.34,47.26,47.26,45.08,0.92,1014.39,2.23,4.84,254,0.91,0,9.997
11-10-2017 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,45.53,45.53,43.34,0.92,1014.19,1.87,3.87,248,0.16,0,9.997
11-10-2017 03:00:00,Clear,clear-night,0,0,44.43,44.43,42.08,0.91,1014.16,1.83,3.69,251,0.05,0,9.997
11-10-2017 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,43.44,41.55,40.58,0.9,1014.65,3.71,8.18,291,0.42,0,9.997
11-10-2017 05:00:00,Overcast,cloudy,0,0,42.24,39.14,35.47,0.77,1016.18,4.95,10.99,313,1,0,9.997
11-10-2017 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,40.22,35.48,31.79,0.72,1017.47,6.87,13.69,323,0.76,0,9.997
11-10-2017 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,36.99,31.73,25.23,0.62,1019.51,6.65,15.06,333,0.74,0,9.997
11-10-2017 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,35.57,29.93,17.7,0.48,1021.48,6.79,15.9,317,0.55,0,9.997
11-10-2017 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,35.51,29.47,15.54,0.44,1022.81,7.41,15.93,329,0.17,1,9.997
11-10-2017 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,35.36,29.03,16.14,0.45,1023.47,7.83,17.04,326,0.3,2,9.997
11-10-2017 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,34.8,28.21,13.66,0.41,1024.3,8.07,16.59,331,0.32,2,9.997
11-10-2017 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,34.44,27.75,11.97,0.39,1024.51,8.11,17.29,323,0.3,2,9.997
11-10-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,34.17,27.88,11.63,0.39,1025.11,7.35,16.03,328,0.23,2,9.997
11-10-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,34.41,27.79,10.77,0.37,1025.35,8,15.97,331,0.15,1,9.997
11-10-2017 15:00:00,Clear,clear-day,0,0,33.4,26.57,9.15,0.36,1025.87,7.97,16.39,329,0.04,1,9.997
11-10-2017 16:00:00,Clear,clear-day,0,0,31.59,24.8,8.71,0.38,1027.21,7.3,15.26,332,0.04,0,9.997
11-10-2017 17:00:00,Clear,clear-night,0,0,29.29,22.52,7.78,0.4,1028.87,6.6,13.23,332,0,0,9.997
11-10-2017 18:00:00,Clear,clear-night,0,0,27.73,21.29,7.37,0.42,1030.65,5.83,12.82,326,0,0,9.997
11-10-2017 19:00:00,Clear,clear-night,0,0,26.53,20,7.6,0.44,1031.78,5.68,13.04,334,0,0,9.997
11-10-2017 20:00:00,Clear,clear-night,0,0,25.24,18.64,7.81,0.47,1032.82,5.5,11.51,333,0,0,9.997
11-10-2017 21:00:00,Clear,clear-night,0,0,24.43,18.34,8.08,0.49,1033.39,4.85,10.76,326,0,0,9.997
11-10-2017 22:00:00,Clear,clear-night,0,0,23.89,19.12,8.8,0.52,1033.86,3.69,8.5,327,0,0,9.997
11-11-2017 00:00:00,Clear,clear-night,0,0,23.01,23.01,10.31,0.58,1033.61,2.33,4.53,323,0,0,9.997
11-11-2017 01:00:00,Clear,clear-night,0,0,22.52,22.52,10.89,0.6,1033.4,1.82,3.8,315,0,0,9.997
11-11-2017 02:00:00,Clear,clear-night,0,0,22.1,22.1,11.3,0.63,1033.35,2.25,4.69,314,0,0,9.997
11-11-2017 03:00:00,Clear,clear-night,0,0,22.11,22.11,11.91,0.64,1033.48,2.85,6.74,315,0,0,9.997
11-11-2017 04:00:00,Clear,clear-night,0,0,22.14,17.66,12.32,0.65,1034.14,3.31,6.86,318,0,0,9.997
11-11-2017 05:00:00,Clear,clear-night,0,0,22.1,17.72,12.57,0.66,1034.38,3.25,5.8,326,0,0,9.997
11-11-2017 06:00:00,Clear,clear-night,0,0,22.07,22.07,12.87,0.67,1034.63,2.74,5.66,316,0,0,9.997
11-11-2017 07:00:00,Clear,clear-day,0,0,22.3,22.3,12.93,0.67,1034.86,2.57,4.8,314,0.06,0,9.997
11-11-2017 08:00:00,Clear,clear-day,0,0,24.55,24.55,13.08,0.61,1035.32,2.94,5.99,335,0.07,0,9.997
11-11-2017 09:00:00,Clear,clear-day,0,0,27.29,23.31,11.74,0.51,1035.65,3.47,7.77,343,0.07,1,9.997
11-11-2017 10:00:00,Clear,clear-day,0,0,29.92,26.04,10.77,0.44,1035.75,3.7,7.93,347,0.04,2,9.997
11-11-2017 11:00:00,Clear,clear-day,0,0,32.57,29.54,10.47,0.39,1035.66,3.32,7.26,346,0,3,9.997
11-11-2017 12:00:00,Clear,clear-day,0,0,35,32.46,9.88,0.35,1034.76,3.2,6.8,343,0,3,9.997
11-11-2017 13:00:00,Clear,clear-day,0,0,36.52,36.52,8.99,0.31,1033.72,2.34,6.05,4,0,2,9.997
11-11-2017 14:00:00,Clear,clear-day,0,0,37.63,37.63,8.26,0.29,1033.08,2.27,5.54,26,0.01,1,9.997
11-11-2017 15:00:00,Clear,clear-day,0,0,37.43,37.43,7.79,0.29,1033.05,0.98,3.4,12,0.01,1,9.997
11-11-2017 16:00:00,Clear,clear-day,0,0,36.6,36.6,8.09,0.3,1033.24,0.84,1.92,35,0.01,0,9.997
11-11-2017 17:00:00,Clear,clear-night,0,0,34.55,34.55,9.9,0.35,1033.61,0.27,0.77,40,0.04,0,9.997
11-11-2017 18:00:00,Clear,clear-night,0,0,32.59,32.59,11.49,0.41,1034.03,0.18,0.5,17,0.01,0,9.997
11-11-2017 19:00:00,Clear,clear-night,0,0,31.14,31.14,12.59,0.46,1034.27,0.25,0.32,16,0,0,9.997
11-11-2017 20:00:00,Clear,clear-night,0,0,30.04,30.04,13.79,0.5,1034.33,0.21,0.25,29,0.03,0,9.997
11-11-2017 21:00:00,Clear,clear-night,0,0,29.22,29.22,14.79,0.54,1033.89,0.22,0.22,48,0.12,0,9.997
11-11-2017 22:00:00,Clear,clear-night,0,0,28.65,28.65,15.52,0.57,1033.51,0.18,0.18,90,0.08,0,9.997
11-12-2017 00:00:00,Clear,clear-night,0,0,26.95,26.95,16.19,0.63,1033.29,0.05,0.16,0,0.01,0,9.997
11-12-2017 01:00:00,Clear,clear-night,0,0,26.16,26.16,16.69,0.67,1032.9,0.12,0.12,0,0,0,9.997
11-12-2017 02:00:00,Clear,clear-night,0,0,25.66,25.66,17.03,0.69,1033.04,0.07,0.14,0,0,0,9.997
11-12-2017 03:00:00,Clear,clear-night,0,0,25.33,25.33,17.36,0.71,1033,0.04,0.04,0,0,0,9.997
11-12-2017 04:00:00,Clear,clear-night,0,0,25.16,25.16,17.7,0.73,1033.02,0.1,0.1,0,0,0,9.997
11-12-2017 05:00:00,Clear,clear-night,0,0,25.26,25.26,18.53,0.75,1032.97,0.01,0.01,0,0.04,0,9.997
11-12-2017 06:00:00,Clear,clear-night,0,0,26.05,26.05,19.19,0.75,1032.94,0.03,0.05,0,0.01,0,9.997
11-12-2017 07:00:00,Partly Cloudy,partly-cloudy-day,0,0,26.48,26.48,19.65,0.75,1033.13,0.06,0.1,0,0.22,0,9.997
11-12-2017 08:00:00,Clear,clear-day,0,0,28.38,28.38,20.95,0.73,1032.99,0.03,0.08,0,0.05,0,9.997
